Type, Time, Epoch time,  Latitude, Longitude, Altitude, Satellites, Roll, Pitch, Heading
GPGGA, Wed Sep 14 12:12:27 2022, 1663137747, 12.891815, 77.641406, 840.5, 12
GPRMC, Wed Sep 14 12:12:27 2022, 1663137747, 12.891815, 77.641406
AOATT, Wed Sep 14 12:12:27 2022, 1663137747, , , , , 1.02, -0.11, -162.87
AOGPS, Wed Sep 14 12:12:27 2022, 1663137747, 12.891815, 77.641406, 840.5, 12
GPGGA, Wed Sep 14 12:12:27 2022, 1663137747, 12.891815, 77.641406, 840.5, 12
GPRMC, Wed Sep 14 12:12:27 2022, 1663137747, 12.891815, 77.641406
AOATT, Wed Sep 14 12:12:27 2022, 1663137747, , , , , 1.02, -0.11, -162.87
AOGPS, Wed Sep 14 12:12:27 2022, 1663137747, 12.891816, 77.641406, 840.5, 12
GPGGA, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406, 840.5, 11
GPRMC, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406
AOATT, Wed Sep 14 12:12:28 2022, 1663137748, , , , , 1.03, -0.11, -162.86
AOGPS, Wed Sep 14 12:12:28 2022, 1663137748, 12.891816, 77.641406, 840.4, 11
GPGGA, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406, 840.5, 12
GPRMC, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406
AOATT, Wed Sep 14 12:12:28 2022, 1663137748, , , , , 1.03, -0.10, -162.87
AOGPS, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406, 840.4, 12
GPGGA, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406, 840.5, 12
GPRMC, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406
AOATT, Wed Sep 14 12:12:28 2022, 1663137748, , , , , 1.03, -0.10, -162.87
AOGPS, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406, 840.4, 12
GPGGA, Wed Sep 14 12:12:28 2022, 1663137748, 12.891816, 77.641406, 840.5, 13
GPRMC, Wed Sep 14 12:12:28 2022, 1663137748, 12.891816, 77.641406
AOATT, Wed Sep 14 12:12:28 2022, 1663137748, , , , , 1.03, -0.10, -162.87
AOGPS, Wed Sep 14 12:12:28 2022, 1663137748, 12.891816, 77.641406, 840.4, 13
GPGGA, Wed Sep 14 12:12:28 2022, 1663137748, 12.891816, 77.641406, 840.5, 13
GPRMC, Wed Sep 14 12:12:28 2022, 1663137748, 12.891816, 77.641406
AOATT, Wed Sep 14 12:12:28 2022, 1663137748, , , , , 1.03, -0.10, -162.87
AOGPS, Wed Sep 14 12:12:28 2022, 1663137748, 12.891815, 77.641406, 840.4, 13
GPGGA, Wed Sep 14 12:12:29 2022, 1663137749, 12.891815, 77.641406, 840.4, 13
GPRMC, Wed Sep 14 12:12:29 2022, 1663137749, 12.891815, 77.641406
AOATT, Wed Sep 14 12:12:29 2022, 1663137749, , , , , 1.03, -0.10, -162.87
AOGPS, Wed Sep 14 12:12:29 2022, 1663137749, 12.891815, 77.641406, 840.3, 13
GPGGA, Wed Sep 14 12:12:29 2022, 1663137749, 12.891815, 77.641406, 840.4, 13
GPRMC, Wed Sep 14 12:12:29 2022, 1663137749, 12.891815, 77.641406
AOATT, Wed Sep 14 12:12:29 2022, 1663137749, , , , , 1.03, -0.10, -162.87
AOGPS, Wed Sep 14 12:12:29 2022, 1663137749, 12.891815, 77.641406, 840.3, 13
GPGGA, Wed Sep 14 12:12:29 2022, 1663137749, 12.891815, 77.641406, 840.4, 12
